Date,Close
2023-05-22,377.81829833984375
2023-05-23,367.2264099121094
2023-05-24,362.0680541992188
2023-05-25,363.5811767578125
2023-05-26,367.8356018066406
2023-05-30,361.08544921875
2023-05-31,358.6487731933594
2023-06-01,364.406494140625
2023-06-02,367.206787109375
2023-06-05,364.05279541015625
2023-06-06,373.3280334472656
2023-06-07,364.9075927734375
2023-06-08,361.17388916015625
2023-06-09,362.7755126953125
2023-06-12,368.7591552734375
2023-06-13,364.8977966308594
2023-06-14,368.2187805175781
2023-06-15,372.4240112304688
2023-06-16,369.9578552246094
2023-06-20,368.0812683105469
2023-06-21,369.57470703125
2023-06-22,371.2057495117188
2023-06-23,373.1806335449219
2023-06-26,370.8323974609375
2023-06-27,375.1260681152344
2023-06-28,373.5932312011719
2023-06-29,380.9034423828125
2023-06-30,386.4351806640625
2023-07-03,387.0835876464844
2023-07-05,387.8401794433594
2023-07-06,386.8365783691406
2023-07-07,382.4480285644531
2023-07-10,385.8722534179688
2023-07-11,391.4218444824219
2023-07-12,394.2655334472656
2023-07-13,394.1376037597656
2023-07-14,396.0563354492188
2023-07-17,395.7513427734375
2023-07-18,391.776123046875
2023-07-19,391.8843078613281
2023-07-20,391.67767333984375
2023-07-21,391.1168212890625
2023-07-24,398.29974365234375
2023-07-25,394.8460083007813
2023-07-26,395.9579162597656
2023-07-27,388.1747741699219
2023-07-28,386.659423828125
2023-07-31,387.9583435058594
2023-08-01,390.70355224609375
2023-08-02,383.7666015625
2023-08-03,386.7086791992188
2023-08-04,385.07525634765625
2023-08-07,390.5067443847656
2023-08-08,386.8857727050781
2023-08-09,387.3580627441406
2023-08-10,390.7724914550781
2023-08-11,388.6471252441406
2023-08-14,392.1893005371094
2023-08-15,388.1256103515625
2023-08-16,388.0467834472656
2023-08-17,386.3248596191406
2023-08-18,385.8821411132813
2023-08-21,386.8956298828125
2023-08-22,391.4612121582031
2023-08-23,394.6296081542969
2023-08-24,391.2939453125
2023-08-25,396.4302062988281
2023-08-28,400.9072570800781
2023-08-29,405.0497741699219
2023-08-30,407.27349853515625
2023-08-31,406.0238952636719
2023-09-01,408.906982421875
2023-09-05,404.9021911621094
2023-09-06,406.5552368164063
2023-09-07,407.9721374511719
2023-09-08,408.1886596679688
2023-09-11,410.0089721679688
2023-09-12,409.5957336425781
2023-09-13,409.6252136230469
2023-09-14,406.7127075195313
2023-09-15,407.6671447753906
2023-09-18,410.44189453125
2023-09-19,406.899658203125
2023-09-20,403.9378662109375
2023-09-21,396.8927001953125
2023-09-22,395.7710266113281
2023-09-25,396.03662109375
2023-09-26,389.0406799316406
2023-09-27,389.1390380859375
2023-09-28,393.0355529785156
2023-09-29,389.5621948242188
2023-10-02,389.5030822753906
2023-10-03,384.7899169921875
2023-10-04,387.4465942382813
2023-10-05,388.4418640136719
2023-10-06,392.1567687988281
2023-10-09,388.9739685058594
2023-10-10,394.521728515625
2023-10-11,393.9699096679688
2023-10-12,394.05859375
2023-10-13,392.2159118652344
2023-10-16,395.3002014160156
2023-10-17,395.9012451171875
2023-10-18,387.4663391113281
2023-10-19,382.204345703125
2023-10-20,378.7948913574219
2023-10-23,378.0657043457031
2023-10-24,381.2583618164063
2023-10-25,380.6670837402344
2023-10-26,359.26434326171875
2023-10-27,358.76177978515625
2023-10-30,366.9800109863281
2023-10-31,370.8526306152344
2023-11-01,372.3011474609375
2023-11-02,377.1000061035156
2023-11-03,380.4109497070313
2023-11-06,380.5193176269531
2023-11-07,383.1897277832031
2023-11-08,384.0075988769531
2023-11-09,382.2930603027344
2023-11-10,388.6192626953125
2023-11-13,388.5896606445313
2023-11-14,391.8414916992188
2023-11-15,391.0333862304688
2023-11-16,391.2995300292969
2023-11-17,394.4527587890625
2023-11-20,398.4928283691406
2023-11-21,402.9764099121094
2023-11-22,404.3362426757813
2023-11-24,406.47454833984375
2023-11-27,402.99609375
2023-11-28,403.0355529785156
2023-11-29,403.833740234375
2023-11-30,407.7851257324219
2023-12-01,408.3073425292969
2023-12-04,402.2669677734375
2023-12-05,402.72021484375
2023-12-06,404.3855285644531
2023-12-07,407.1150512695313
2023-12-08,406.1394958496094
2023-12-11,409.6376647949219
2023-12-12,414.60400390625
2023-12-13,418.4766845703125
2023-12-14,412.446044921875
2023-12-15,412.4559020996094
2023-12-18,418.2303466796875
2023-12-19,419.255126953125
2023-12-20,413.3230895996094
2023-12-21,417.2547912597656
2023-12-22,417.9050903320313
2023-12-26,417.48138427734375
2023-12-27,418.1613464355469
2023-12-28,420.0926818847656
2023-12-29,420.2799072265625
2024-01-02,415.7274169921875
2024-01-03,412.6529541015625
2024-01-04,413.6383361816406
2024-01-05,413.2934875488281
2024-01-08,416.471435546875
2024-01-09,417.0833435058594
2024-01-10,422.6792907714844
2024-01-11,421.1495361328125
2024-01-12,423.4984436035156
2024-01-16,422.7582702636719
2024-01-17,421.8404846191406
2024-01-18,425.0973510742188
2024-01-19,431.0782470703125
2024-01-22,434.0094604492188
2024-01-23,433.0324096679688
2024-01-24,432.9731750488281
2024-01-25,431.0979614257813
2024-01-26,432.8053894042969
2024-01-29,434.8286437988281
2024-01-30,439.3784484863281
2024-01-31,443.3657531738281
2024-02-01,454.9031677246094
2024-02-02,454.5675354003906
2024-02-05,450.7974243164063
2024-02-06,454.4885864257813
2024-02-07,455.8801879882813
2024-02-08,452.2778625488281
2024-02-09,451.9028015136719
2024-02-12,452.7219848632813
2024-02-13,454.4491271972656
2024-02-14,459.1174011230469
2024-02-15,465.12786865234375
2024-02-16,462.0189514160156
2024-02-20,445.8528442382813
2024-02-21,453.0575256347656
2024-02-22,465.4042053222656
2024-02-23,467.2399597167969
2024-02-26,468.315673828125
2024-02-27,468.5525512695313
2024-02-28,472.5990295410156
2024-02-29,468.56243896484375
2024-03-01,470.4081115722656
2024-03-04,462.3743286132813
2024-03-05,461.4169616699219
2024-03-06,465.4436950683594
2024-03-07,461.4367065429688
2024-03-08,463.1342468261719
