Date,Close
2023-05-23,68.18293762207031
2023-05-24,67.95824432373047
2023-05-25,68.16337585449219
2023-05-26,68.57365417480469
2023-05-30,68.71041107177734
2023-05-31,67.29402160644531
2023-06-01,68.22200012207031
2023-06-02,70.97669219970703
2023-06-05,70.30265045166016
2023-06-06,72.34424591064453
2023-06-07,73.52620697021484
2023-06-08,73.27223205566406
2023-06-09,72.95964813232422
2023-06-12,73.7899398803711
2023-06-13,74.76677703857422
2023-06-14,73.78018951416016
2023-06-15,74.98169708251953
2023-06-16,74.69840240478516
2023-06-20,75.1478271484375
2023-06-21,75.52969360351562
2023-06-22,75.11846160888672
2023-06-23,75.25552368164062
2023-06-26,75.7157211303711
2023-06-27,77.8893814086914
2023-06-28,77.59563446044922
2023-06-29,78.0949935913086
2023-06-30,78.62372589111328
2023-07-03,78.37895202636719
2023-07-05,77.63481140136719
2023-07-06,76.04861450195312
2023-07-07,76.3227767944336
2023-07-10,78.48664855957031
2023-07-11,79.53430938720703
2023-07-12,81.17923736572266
2023-07-13,81.46319580078125
2023-07-14,81.75691986083984
2023-07-17,82.02129364013672
2023-07-18,82.59896850585938
2023-07-19,82.5597915649414
2023-07-20,80.87569427490234
2023-07-21,80.76799774169922
2023-07-24,81.07152557373047
2023-07-25,81.88420867919922
2023-07-26,82.0114974975586
2023-07-27,81.91357421875
2023-07-28,82.68708038330078
2023-07-31,82.74584197998047
2023-08-01,83.24518585205078
2023-08-02,82.47168731689453
2023-08-03,81.57087707519531
2023-08-04,82.11919403076172
2023-08-07,83.06893157958984
2023-08-08,82.88292694091797
2023-08-09,82.13877868652344
2023-08-10,81.58068084716797
2023-08-11,81.50234985351562
2023-08-14,81.96253967285156
2023-08-15,81.73733520507812
2023-08-16,80.63092803955078
2023-08-17,77.72291564941406
2023-08-18,77.90896606445312
2023-08-21,77.33126068115234
2023-08-22,77.57606506347656
2023-08-23,79.18182373046875
2023-08-24,77.95792388916016
2023-08-25,77.6739730834961
2023-08-28,78.49644470214844
2023-08-29,80.35675811767578
2023-08-30,81.09111785888672
2023-08-31,81.33589935302734
2023-09-01,82.50105285644531
2023-09-05,79.29930877685547
2023-09-06,79.66158294677734
2023-09-07,79.91617584228516
2023-09-08,79.55390167236328
2023-09-11,80.44489288330078
2023-09-12,78.9664077758789
2023-09-13,78.07542419433594
2023-09-14,78.97621154785156
2023-09-15,77.25293731689453
2023-09-18,77.42961120605469
2023-09-19,77.47868347167969
2023-09-20,76.5658950805664
2023-09-21,74.6912612915039
2023-09-22,74.769775390625
2023-09-25,75.35865783691406
2023-09-26,74.23977661132812
2023-09-27,74.73052215576172
2023-09-28,75.66294860839844
2023-09-29,75.1525650024414
2023-10-02,74.22996520996094
2023-10-03,72.3160629272461
2023-10-04,73.36624145507812
2023-10-05,72.95402526855469
2023-10-06,73.56254577636719
2023-10-09,74.31829071044922
2023-10-10,75.17218780517578
2023-10-11,76.1046142578125
2023-10-12,73.22884368896484
2023-10-13,72.7969741821289
2023-10-16,73.83735656738281
2023-10-17,73.99440002441406
2023-10-18,71.5799331665039
2023-10-19,70.1666030883789
2023-10-20,69.54825592041016
2023-10-23,69.75436401367188
2023-10-24,69.6169662475586
2023-10-25,68.0760269165039
2023-10-26,68.67473602294922
2023-10-27,68.4882583618164
2023-10-30,69.43048858642578
2023-10-31,70.294189453125
2023-11-01,72.4534683227539
2023-11-02,74.02385711669922
2023-11-03,76.0162582397461
2023-11-06,75.02496337890625
2023-11-07,75.51570892333984
2023-11-08,75.50588989257812
2023-11-09,74.53423309326172
2023-11-10,76.08496856689453
2023-11-13,75.80035400390625
2023-11-14,80.25629425048828
2023-11-15,80.05999755859375
2023-11-16,80.03054809570312
2023-11-17,80.88445281982422
2023-11-20,81.0414810180664
2023-11-21,80.29556274414062
2023-11-22,80.7077865600586
2023-11-24,81.03166198730469
2023-11-27,80.9040756225586
2023-11-28,80.38390350341797
2023-11-29,81.21815490722656
2023-11-30,81.4144515991211
2023-12-01,83.87798309326172
2023-12-04,84.43743896484375
2023-12-05,84.04483032226562
2023-12-06,85.07540130615234
2023-12-07,85.78206634521484
2023-12-08,86.83226013183594
2023-12-11,87.05801391601562
2023-12-12,86.81263732910156
2023-12-13,89.01117706298828
2023-12-14,93.96768951416016
2023-12-15,92.95675659179688
2023-12-18,92.158203125
2023-12-19,93.41699981689453
2023-12-20,92.41388702392578
2023-12-21,93.68253326416016
2023-12-22,94.01689147949219
2023-12-26,94.5479736328125
2023-12-27,94.87248992919922
2023-12-28,94.58728790283203
2023-12-29,94.075927734375
2024-01-02,92.91546630859375
2024-01-03,90.37818145751953
2024-01-04,90.19132232666016
2024-01-05,90.88955688476562
2024-01-08,92.5220718383789
2024-01-09,92.4925765991211
2024-01-10,93.45634460449219
2024-01-11,93.65303802490234
2024-01-12,92.85645294189453
2024-01-16,92.158203125
2024-01-17,91.88285064697266
2024-01-18,93.17115020751953
2024-01-19,94.09559631347656
2024-01-22,95.72809600830078
2024-01-23,92.76793670654297
2024-01-24,91.31244659423828
2024-01-25,93.11214447021484
2024-01-26,93.13179779052734
2024-01-29,93.91856384277344
2024-01-30,94.00707244873047
2024-01-31,92.24671173095703
2024-02-01,94.57745361328125
2024-02-02,94.705322265625
2024-02-05,93.40717315673828
2024-02-06,93.69235229492188
2024-02-07,95.32488250732422
2024-02-08,96.97705841064453
2024-02-09,97.25242614746094
2024-02-12,98.91443634033203
2024-02-13,95.76742553710938
2024-02-14,97.52778625488281
2024-02-15,98.08834838867188
2024-02-16,96.9082260131836
2024-02-20,96.92789459228516
2024-02-21,97.25242614746094
2024-02-22,98.90459442138672
2024-02-23,99.80937194824219
2024-02-26,99.86837768554688
2024-02-27,100.66495513916016
2024-02-28,100.5666275024414
2024-02-29,101.36322021484375
2024-03-01,102.6613540649414
2024-03-04,102.82852935791016
2024-03-05,101.72708892822266
2024-03-06,102.65151977539062
2024-03-07,104.28401947021484
2024-03-08,103.02521514892578
2024-03-11,102.10078430175781
2024-03-12,103.54643249511719
2024-03-13,105.10027313232422
2024-03-14,103.15306091308594
2024-03-15,103.44810485839844
2024-03-18,103.10137176513672
2024-03-19,104.92363739013672
2024-03-20,106.81487274169922
2024-03-21,109.38575744628906
2024-03-22,108.58789825439453
2024-03-25,107.89839172363281
2024-03-26,107.6915283203125
2024-03-27,108.99176025390625
2024-03-28,109.91766357421875
2024-04-01,108.48939514160156
2024-04-02,106.24356842041016
2024-04-03,107.00202178955078
2024-04-04,105.48509216308594
2024-04-05,106.96261596679688
2024-04-08,106.88382720947266
2024-04-09,106.77548217773438
2024-04-10,102.81571960449219
2024-04-11,103.22943115234375
2024-04-12,102.67781066894531
2024-04-15,101.33819580078125
2024-04-16,100.03797912597656
2024-04-17,99.2696762084961
2024-04-18,99.19085693359375
2024-04-19,98.65896606445312
2024-04-22,99.41741943359375
2024-04-23,102.06710815429688
2024-04-24,101.09195709228516
2024-04-25,100.9343490600586
2024-04-26,102.16561126708984
2024-04-29,102.91422271728516
2024-04-30,101.0722427368164
2024-05-01,100.65853881835938
2024-05-02,101.97846221923828
2024-05-03,103.64312744140625
2024-05-06,105.25855255126953
2024-05-07,104.18488311767578
2024-05-08,103.84013366699219
2024-05-09,105.97761535644531
2024-05-10,105.8988037109375
2024-05-13,104.95320892333984
2024-05-14,105.85941314697266
2024-05-15,108.35150909423828
2024-05-16,105.41614532470703
2024-05-17,105.56391143798828
2024-05-20,105.6821060180664
2024-05-21,105.5442123413086
2024-05-22,103.13092041015625
2024-05-23,102.32321166992188
2024-05-24,103.57418060302734
2024-05-28,102.11636352539062
2024-05-29,100.62899017333984
2024-05-30,102.36261749267578
2024-05-31,103.72193145751953
2024-06-03,102.49066925048828
2024-06-04,100.3236312866211
2024-06-05,102.470947265625
2024-06-06,101.2593994140625
2024-06-07,100.18572998046875
2024-06-10,101.0427017211914
2024-06-11,100.2251205444336
2024-06-12,103.78103637695312
2024-06-13,104.14550018310547
2024-06-14,102.43155670166016
