Date,Close
2023-05-22,3.559999942779541
2023-05-23,3.569999933242798
2023-05-24,3.509999990463257
2023-05-25,3.289999961853028
2023-05-26,3.2699999809265137
2023-05-30,3.2300000190734863
2023-05-31,3.3399999141693115
2023-06-01,3.5
2023-06-02,3.5199999809265137
2023-06-05,3.630000114440918
2023-06-06,3.7300000190734863
2023-06-07,3.759999990463257
2023-06-08,3.930000066757202
2023-06-09,3.9800000190734863
2023-06-12,3.990000009536743
2023-06-13,4.059999942779541
2023-06-14,4.019999980926514
2023-06-15,3.920000076293945
2023-06-16,3.7300000190734863
2023-06-20,3.869999885559082
2023-06-21,3.880000114440918
2023-06-22,3.680000066757202
2023-06-23,3.5999999046325684
2023-06-26,3.390000104904175
2023-06-27,3.359999895095825
2023-06-28,3.390000104904175
2023-06-29,3.3299999237060547
2023-06-30,3.390000104904175
2023-07-03,3.299999952316284
2023-07-05,3.400000095367432
2023-07-06,3.309999942779541
2023-07-07,3.380000114440918
2023-07-10,3.5199999809265137
2023-07-11,3.5
2023-07-12,3.470000028610229
2023-07-13,3.450000047683716
2023-07-14,3.400000095367432
2023-07-17,3.539999961853028
2023-07-18,3.5
2023-07-19,3.4800000190734863
2023-07-20,3.4200000762939453
2023-07-21,3.509999990463257
2023-07-24,3.490000009536743
2023-07-25,3.440000057220459
2023-07-26,3.490000009536743
2023-07-27,3.5999999046325684
2023-07-28,3.859999895095825
2023-07-31,3.940000057220459
2023-08-01,3.839999914169312
2023-08-02,4.039999961853027
2023-08-03,4.0
2023-08-04,3.910000085830689
2023-08-07,3.75
2023-08-08,3.880000114440918
2023-08-09,3.9600000381469727
2023-08-10,4.039999961853027
2023-08-11,4.010000228881836
2023-08-14,3.9700000286102295
2023-08-15,3.849999904632568
2023-08-16,3.7200000286102295
2023-08-17,3.509999990463257
2023-08-18,3.609999895095825
2023-08-21,3.5799999237060547
2023-08-22,3.509999990463257
2023-08-23,3.670000076293945
2023-08-24,3.509999990463257
2023-08-25,3.940000057220459
2023-08-28,4.25
2023-08-29,4.199999809265137
2023-08-30,4.239999771118164
2023-08-31,4.260000228881836
2023-09-01,4.820000171661377
2023-09-05,4.590000152587891
2023-09-06,4.730000019073486
2023-09-07,4.539999961853027
2023-09-08,4.590000152587891
2023-09-11,4.730000019073486
2023-09-12,4.829999923706055
2023-09-13,4.590000152587891
2023-09-14,4.659999847412109
2023-09-15,4.550000190734863
2023-09-18,4.170000076293945
2023-09-19,4.010000228881836
2023-09-20,3.859999895095825
2023-09-21,3.660000085830689
2023-09-22,3.950000047683716
2023-09-25,3.890000104904175
2023-09-26,4.059999942779541
2023-09-27,4.139999866485596
2023-09-28,4.039999961853027
