Date,Close
2023-05-23,57.76272201538086
2023-05-24,56.35028839111328
2023-05-25,56.48893356323242
2023-05-26,58.28264617919922
2023-05-30,58.09201431274414
2023-05-31,57.8580436706543
2023-06-01,59.53043746948242
2023-06-02,61.471458435058594
2023-06-05,61.06419372558594
2023-06-06,61.82674789428711
2023-06-07,61.94806671142578
2023-06-08,62.3466682434082
2023-06-09,61.766075134277344
2023-06-12,61.116188049316406
2023-06-13,63.09187698364258
2023-06-14,63.90642547607422
2023-06-15,64.26168060302734
2023-06-16,64.50430297851562
2023-06-20,63.395164489746094
2023-06-21,63.4991455078125
2023-06-22,63.94973373413086
2023-06-23,61.74007797241211
2023-06-26,62.94456100463867
2023-06-27,63.60312271118164
2023-06-28,61.246177673339844
2023-06-29,61.22883987426758
2023-06-30,62.16468048095703
2023-07-03,63.10054016113281
2023-07-05,61.41947555541992
2023-07-06,59.790401458740234
2023-07-07,61.23750686645508
2023-07-10,61.471458435058594
2023-07-11,62.51130294799805
2023-07-12,64.23568725585938
2023-07-13,67.53715515136719
2023-07-14,66.53197479248047
2023-07-17,65.76077270507812
2023-07-18,66.41067504882812
2023-07-19,66.5146484375
2023-07-20,67.81444549560547
2023-07-21,67.90975952148438
2023-07-24,68.77629089355469
2023-07-25,72.43302917480469
2023-07-26,72.8056411743164
2023-07-27,72.76232147216797
2023-07-28,73.8454818725586
2023-07-31,75.76915740966797
2023-08-01,73.55952453613281
2023-08-02,71.14191436767578
2023-08-03,72.5890121459961
2023-08-04,72.68431854248047
2023-08-07,72.8403091430664
2023-08-08,73.34895324707031
2023-08-09,73.13848114013672
2023-08-10,73.01569366455078
2023-08-11,72.04228210449219
2023-08-14,71.60379791259766
2023-08-15,70.2883529663086
2023-08-16,70.41990661621094
2023-08-17,70.11296081542969
2023-08-18,67.74516296386719
2023-08-21,68.9115219116211
2023-08-22,69.47277069091797
2023-08-23,71.40208435058594
2023-08-24,69.20970153808594
2023-08-25,68.21871948242188
2023-08-28,69.26229858398438
2023-08-29,70.6128158569336
2023-08-30,71.08639526367188
2023-08-31,70.73560333251953
2023-09-01,72.03350067138672
2023-09-05,69.54292297363281
2023-09-06,69.78849029541016
2023-09-07,68.84137725830078
2023-09-08,69.03430938720703
2023-09-11,70.5075912475586
2023-09-12,69.53416442871094
2023-09-13,68.72735595703125
2023-09-14,70.34097290039062
2023-09-15,69.95510864257812
2023-09-18,69.85862731933594
2023-09-19,68.84137725830078
2023-09-20,68.29765319824219
2023-09-21,66.64897155761719
2023-09-22,65.53522491455078
2023-09-25,65.3335189819336
2023-09-26,63.71992874145508
2023-09-27,63.842681884765625
2023-09-28,65.77201843261719
2023-09-29,66.02630615234375
2023-10-02,64.8511962890625
2023-10-03,64.43025207519531
2023-10-04,64.31625366210938
2023-10-05,62.86927032470703
2023-10-06,64.83366394042969
2023-10-09,65.05290222167969
2023-10-10,65.95616149902344
2023-10-11,65.18445587158203
2023-10-12,63.44806671142578
2023-10-13,63.26390838623047
2023-10-16,64.11456298828125
2023-10-17,64.74596405029297
2023-10-18,62.36063766479492
2023-10-19,62.158935546875
2023-10-20,61.562599182128906
2023-10-23,61.536285400390625
2023-10-24,62.4833984375
2023-10-25,61.01011276245117
2023-10-26,61.94846725463867
2023-10-27,62.728965759277344
2023-10-30,62.94819259643555
2023-10-31,62.17647171020508
2023-11-01,63.06220245361328
2023-11-02,64.77227783203125
2023-11-03,65.12305450439453
2023-11-06,65.09674072265625
2023-11-07,63.37221145629883
2023-11-08,62.51884460449219
2023-11-09,62.06547164916992
2023-11-10,62.82107925415039
2023-11-13,62.38550567626953
2023-11-14,65.86123657226562
2023-11-15,66.94571685791016
2023-11-16,66.55460357666016
2023-11-17,66.44792175292969
